Round,AI Rank,State,Institute,Course,Quota,Category
0,6022,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-All India,ST
0,6025,Gujarat,"AIIMS, Rajkot",FORENSIC MEDICINE,AIIMS-All India,OBC
0,6031,Odisha,"AIIMS, Bhubaneswar",PHYSIOLOGY,AIIMS-All India,OBC
0,6035,Delhi,"AIIMS, Delhi",PMR,AIIMS-All India,SC
0,6065,Uttar Pradesh,"AIIMS, Rai Bareli",PSYCHIATRY,AIIMS-All India,SC
0,6086,West Bengal,"AIIMS, Kalyani",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6111,Chhattisgarh,"AIIMS, Raipur",IHBT,AIIMS-All India,EWS
0,6156,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-All India,SC
0,6174,West Bengal,"AIIMS, Kalyani",MICROBIOLOGY,AIIMS-All India,OBC
0,6192,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6202,Bihar,"AIIMS, Patna",EMERGENCY MEDICINE,AIIMS-All India,ST
0,6233,West Bengal,"AIIMS, Kalyani",ANAESTHESIOLOGY,AIIMS-All India,SC
0,6250,Jammu and Kashmir,"AIIMS, Jammu",ANAESTHESIOLOGY,AIIMS-All India,SC
0,6257,Jharkhand,"AIIMS, Deoghar",PATHOLOGY,AIIMS-All India,EWS
0,6260,Assam,"AIIMS, Guwahati",MICROBIOLOGY,AIIMS-All India,EWS
0,6274,Bihar,"AIIMS, Patna",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6283,Bihar,"AIIMS, Patna",PHYSIOLOGY,AIIMS-All India,OBC
0,6293,Maharashtra,"AIIMS, Nagpur",PHYSIOLOGY,AIIMS-All India,OBC
0,6300,Pondicherry,"JIPMER, Puducherry",OPHTHALMOLOGY,JIPMER-All India,ST
0,6351,Jharkhand,"AIIMS, Deoghar",COMMUNITY & FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6387,Chhattisgarh,"AIIMS, Raipur",BIOCHEMISTRY,AIIMS-All India,OBC
0,6394,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6422,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-All India,EWS
0,6429,Uttar Pradesh,"AIIMS, Gorakhpur",MICROBIOLOGY,AIIMS-All India,OBC
0,6437,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,SC
0,6482,Pondicherry,"JIPMER, Puducherry",FORENSIC MEDICINE,JIPMER-All India,SC
0,6521,Odisha,"AIIMS, Bhubaneswar",IHBT,AIIMS-All India,EWS
0,6528,Pondicherry,"JIPMER, Puducherry",ANATOMY,JIPMER-All India,SC
0,6545,Andhra Pradesh,"AIIMS, Mangalagiri",FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6563,Bihar,"AIIMS, Patna",ORTHOPAEDICS,AIIMS-All India,ST
0,6571,Maharashtra,"AIIMS, Nagpur",FORENSIC MEDICINE,AIIMS-All India,EWS
0,6580,Uttar Pradesh,"AIIMS, Rai Bareli",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6585,Madhya Pradesh,"AIIMS, Bhopal",PHARMACOLOGY,AIIMS-All India,EWS
0,6593,Delhi,"AIIMS, Delhi",IHBT,AIIMS-All India,SC
0,6612,Odisha,"AIIMS, Bhubaneswar",PHYSIOLOGY,AIIMS-All India,OBC
0,6623,Andhra Pradesh,"AIIMS, Mangalagiri",COMMUNITY MEDICINE,AIIMS-All India,EWS
0,6628,Jharkhand,"AIIMS, Deoghar",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6632,Delhi,"AIIMS, Delhi",FORENSIC MEDICINE,AIIMS-All India,SC
0,6640,Uttarakhand,"AIIMS, Rishikesh",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6668,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,ST
0,6702,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,SC
0,6706,Bihar,"AIIMS, Patna",GENERAL SURGERY,AIIMS-All India,ST
0,6712,Odisha,"AIIMS, Bhubaneswar",COMMUNITY MEDICINE,AIIMS-All India,SC
0,6754,Pondicherry,"JIPMER, Puducherry",PHYSIOLOGY,JIPMER-All India,EWS
0,6765,Uttarakhand,"AIIMS, Rishikesh",PATHOLOGY,AIIMS-All India,SC
0,6775,Odisha,"AIIMS, Bhubaneswar",PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6788,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-All India,SC
0,6865,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,6877,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,ST-Karnataka Domicile
0,6923,Bihar,"AIIMS, Patna",BIOCHEMISTRY,AIIMS-All India,OBC
0,6974,Gujarat,"AIIMS, Rajkot",OBG,AIIMS-All India,ST
0,6976,Uttar Pradesh,"AIIMS, Rai Bareli",BIOCHEMISTRY,AIIMS-All India,OBC
0,7005,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",GENERAL SURGERY,AIIMS-All India,ST
0,7024,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,ST
0,7127,Madhya Pradesh,"AIIMS, Bhopal",ENT,AIIMS-All India,ST
0,7139,Bihar,"AIIMS, Patna",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
0,7240,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,ST
0,7265,Chandigarh,"PGIMER, Chandigarh",IHBT,PGIMER-All India,SC
0,7270,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7305,Telangana,"AIIMS, Bibinagar",GENERAL SURGERY,AIIMS-All India,ST
0,7466,Madhya Pradesh,"AIIMS, Bhopal",PATHOLOGY,AIIMS-All India,SC
0,7561,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,SC
0,7568,Pondicherry,"JIPMER, Puducherry",IHBT,JIPMER-All India,ST
0,7607,Uttarakhand,"AIIMS, Rishikesh",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7653,Telangana,"AIIMS, Bibinagar",BIOCHEMISTRY,AIIMS-All India,OBC
0,7666,Punjab,"AIIMS, Bathinda",COMMUNITY & FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7677,Delhi,"AIIMS, Delhi",IHBT,AIIMS-All India,ST
0,7695,Punjab,"AIIMS, Bathinda",HOSPITAL ADMINISTRATION,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7705,Gujarat,"AIIMS, Rajkot",PATHOLOGY,AIIMS-All India,SC
0,7752,Maharashtra,"AIIMS, Nagpur",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7816,Jammu and Kashmir,"AIIMS, Jammu",PATHOLOGY,AIIMS-All India,SC
0,7838,Gujarat,"AIIMS, Rajkot",MICROBIOLOGY,AIIMS-All India,EWS
0,7839,Assam,"AIIMS, Guwahati",ENT,AIIMS-All India,ST
0,7853,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,SC
0,7868,Maharashtra,"AIIMS, Nagpur",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,7922,West Bengal,"AIIMS, Kalyani",FORENSIC MEDICINE,AIIMS-All India,EWS
0,7962,Jharkhand,"AIIMS, Deoghar",ORTHOPAEDICS,AIIMS-All India,ST
0,8038,Uttarakhand,"AIIMS, Rishikesh",OPHTHALMOLOGY,AIIMS-All India,ST
0,8090,Uttarakhand,"AIIMS, Rishikesh",IHBT,AIIMS-All India,SC
0,8118,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-All India,OBC
0,8163,Andhra Pradesh,"AIIMS, Mangalagiri",COMMUNITY MEDICINE,AIIMS-All India,SC
0,8192,Chhattisgarh,"AIIMS, Raipur",PHYSIOLOGY,AIIMS-All India,OBC
0,8205,Gujarat,"AIIMS, Rajkot",PHYSIOLOGY,AIIMS-All India,OBC
0,8330,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8337,West Bengal,"AIIMS, Kalyani",COMMUNITY MEDICINE,AIIMS-All India,EWS
0,8363,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PHARMACOLOGY,AIIMS-All India,SC
0,8373,Andhra Pradesh,"AIIMS, Mangalagiri",PHYSIOLOGY,AIIMS-All India,OBC
0,8446,Assam,"AIIMS, Guwahati",RADIATION ONCOLOGY,AIIMS-All India,ST
0,8518,Madhya Pradesh,"AIIMS, Bhopal",OPHTHALMOLOGY,AIIMS-All India,ST
0,8532,Uttar Pradesh,"AIIMS, Rai Bareli",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8598,West Bengal,"AIIMS, Kalyani",PATHOLOGY,AIIMS-All India,SC
0,8604,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-All India,EWS
0,8686,Punjab,"AIIMS, Bathinda",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
0,8738,Telangana,"AIIMS, Bibinagar",COMMUNITY MEDICINE,AIIMS-All India,SC
0,8757,Uttar Pradesh,"AIIMS, Gorakhpur",PHYSIOLOGY,AIIMS-All India,OBC
0,8836,Telangana,"AIIMS, Bibinagar",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8854,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-All India,OBC
0,8865,Odisha,"AIIMS, Bhubaneswar",IHBT,AIIMS-All India,SC
0,8902,Delhi,"AIIMS, Delhi",PALLIATIVE MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,8908,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-All India,SC
0,8915,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-All India,OBC
0,8963,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,ST
0,9004,West Bengal,"AIIMS, Kalyani",IHBT,AIIMS-All India,EWS
0,9067,West Bengal,"AIIMS, Kalyani",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9085,Uttarakhand,"AIIMS, Rishikesh",RADIO DIAGNOSIS,AIIMS-All India,UR-PwD
0,9108,Uttar Pradesh,"AIIMS, Gorakhpur",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9136,Uttarakhand,"AIIMS, Rishikesh",MICROBIOLOGY,AIIMS-All India,EWS
0,9157,Punjab,"AIIMS, Bathinda",FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9167,Madhya Pradesh,"AIIMS, Bhopal",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9179,Bihar,"AIIMS, Patna",ANATOMY,AIIMS-All India,OBC
0,9180,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",BIOCHEMISTRY,AIIMS-All India,OBC
0,9243,Telangana,"AIIMS, Bibinagar",PHYSIOLOGY,AIIMS-All India,EWS
0,9327,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9364,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PHYSIOLOGY,AIIMS-All India,OBC
0,9392,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-All India,OBC
0,9393,Delhi,"AIIMS, Delhi",ANATOMY,AIIMS-All India,SC
0,9402,West Bengal,"AIIMS, Kalyani",COMMUNITY MEDICINE,AIIMS-All India,SC
0,9429,Uttar Pradesh,"AIIMS, Rai Bareli",FORENSIC MEDICINE,AIIMS-All India,EWS
0,9474,Uttar Pradesh,"AIIMS, Rai Bareli",IHBT,AIIMS-All India,SC
0,9491,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,OBC
0,9495,West Bengal,"AIIMS, Kalyani",RADIATION ONCOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9507,West Bengal,"AIIMS, Kalyani",OPHTHALMOLOGY,AIIMS-All India,ST
0,9527,Madhya Pradesh,"AIIMS, Bhopal",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9545,West Bengal,"AIIMS, Kalyani",BIOCHEMISTRY,AIIMS-All India,OBC
0,9561,Gujarat,"AIIMS, Rajkot",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
0,9590,Jammu and Kashmir,"AIIMS, Jammu",PHYSIOLOGY,AIIMS-All India,OBC
0,9593,West Bengal,"AIIMS, Kalyani",COMMUNITY MEDICINE,AIIMS-All India,SC
0,9644,Gujarat,"AIIMS, Rajkot",OPHTHALMOLOGY,AIIMS-All India,ST
0,9654,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-All India,ST
0,9656,Chandigarh,"PGIMER, Chandigarh",PHARMACOLOGY,PGIMER-All India,SC
0,9672,Odisha,"AIIMS, Bhubaneswar",PMR,AIIMS-All India,SC
0,9718,Jharkhand,"AIIMS, Deoghar",FORENSIC MEDICINE,AIIMS-All India,SC
0,9745,West Bengal,"AIIMS, Kalyani",PSYCHIATRY,AIIMS-All India,ST
0,9831,West Bengal,"AIIMS, Kalyani",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9842,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,ST
0,9858,Chhattisgarh,"AIIMS, Raipur",ENT,AIIMS-All India,ST
0,9886,Uttarakhand,"AIIMS, Rishikesh",BIOCHEMISTRY,AIIMS-All India,EWS
0,9895,Andhra Pradesh,"AIIMS, Mangalagiri",ANATOMY,AIIMS-All India,EWS
0,9944,Madhya Pradesh,"AIIMS, Bhopal",FORENSIC MEDICINE,AIIMS-All India,SC
0,9958,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-All India,ST
0,9995,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,9998,Madhya Pradesh,"AIIMS, Bhopal",FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,10031,Maharashtra,"AIIMS, Nagpur",HOSPITAL ADMINISTRATION,AIIMS-All India,SC
0,10113,Jammu and Kashmir,"AIIMS, Jammu",ANATOMY,AIIMS-All India,OBC
0,10216,Uttarakhand,"AIIMS, Rishikesh",MICROBIOLOGY,AIIMS-All India,SC
0,10225,Jammu and Kashmir,"AIIMS, Jammu",ANATOMY,AIIMS-All India,OBC
0,10317,Maharashtra,"AIIMS, Nagpur",PMR,AIIMS-All India,ST
0,10335,Jammu and Kashmir,"AIIMS, Jammu",ANATOMY,AIIMS-All India,EWS
0,10436,West Bengal,"AIIMS, Kalyani",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,10499,Uttarakhand,"AIIMS, Rishikesh",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,10555,Chandigarh,"PGIMER, Chandigarh",GENERAL MEDICINE,PGIMER-All India,UR-PwD
0,10578,Chandigarh,"PGIMER, Chandigarh",COMMUNITY MEDICINE,PGIMER-All India,ST
0,10597,Uttarakhand,"AIIMS, Rishikesh",GENERAL MEDICINE,AIIMS-All India,UR-PwD
0,10661,Uttar Pradesh,"AIIMS, Gorakhpur",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,10821,Pondicherry,"JIPMER, Puducherry",BIOCHEMISTRY,JIPMER-All India,EWS-PwD
0,10908,Andhra Pradesh,"AIIMS, Mangalagiri",IHBT,AIIMS-All India,SC
0,11078,Andhra Pradesh,"AIIMS, Mangalagiri",MICROBIOLOGY,AIIMS-All India,SC
0,11145,Assam,"AIIMS, Guwahati",PMR,AIIMS-All India,SC
0,11163,Uttar Pradesh,"AIIMS, Rai Bareli",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,11415,Chhattisgarh,"AIIMS, Raipur",PMR,AIIMS-All India,SC
0,11436,Maharashtra,"AIIMS, Nagpur",MICROBIOLOGY,AIIMS-All India,SC
0,11493,Andhra Pradesh,"AIIMS, Mangalagiri",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,11588,Odisha,"AIIMS, Bhubaneswar",PHARMACOLOGY,AIIMS-All India,SC
0,11622,Chhattisgarh,"AIIMS, Raipur",PHARMACOLOGY,AIIMS-All India,SC
0,11776,Pondicherry,"JIPMER, Puducherry",GENERAL MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)-PwD
0,11871,Odisha,"AIIMS, Bhubaneswar",PMR,AIIMS-All India,ST
0,11888,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-All India,SC
0,11902,West Bengal,"AIIMS, Kalyani",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,12003,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,ST
0,12159,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-All India,ST
0,12215,Uttar Pradesh,"AIIMS, Gorakhpur",PHARMACOLOGY,AIIMS-All India,SC
0,12298,Telangana,"AIIMS, Bibinagar",BIOCHEMISTRY,AIIMS-All India,EWS
0,12349,West Bengal,"AIIMS, Kalyani",PHARMACOLOGY,AIIMS-All India,EWS
0,12438,Madhya Pradesh,"AIIMS, Bhopal",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,12488,Maharashtra,"AIIMS, Nagpur",PHYSIOLOGY,AIIMS-All India,EWS
0,12572,Andhra Pradesh,"AIIMS, Mangalagiri",FORENSIC MEDICINE,AIIMS-All India,SC
0,12704,West Bengal,"AIIMS, Kalyani",BIOCHEMISTRY,AIIMS-All India,EWS
0,12791,Madhya Pradesh,"AIIMS, Bhopal",MICROBIOLOGY,AIIMS-All India,SC
0,12802,Delhi,"AIIMS, Delhi",PAEDIATRICS,AIIMS-All India,UR-PwD
0,12841,Chandigarh,"PGIMER, Chandigarh",MICROBIOLOGY,PGIMER-All India,SC
0,12994,Bihar,"AIIMS, Patna",BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,13001,Punjab,"AIIMS, Bathinda",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,ST
0,13037,Uttar Pradesh,"AIIMS, Rai Bareli",MICROBIOLOGY,AIIMS-All India,SC
0,13068,Uttar Pradesh,"AIIMS, Rai Bareli",IHBT,AIIMS-All India,ST
0,13089,Uttarakhand,"AIIMS, Rishikesh",COMMUNITY MEDICINE,AIIMS-All India,ST
0,13192,Madhya Pradesh,"AIIMS, Bhopal",PHYSIOLOGY,AIIMS-All India,SC
0,13226,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,UR-PwD
